run,Defaulted Assets,Net Assets,Remaining Bank Assets,Bank Defaults
2,213266.405427849,4411042.95795352,1889025.10441204,0
2,213266.405427849,4419449.68413199,1908373.99860347,0
2,213266.405427849,4427819.93641709,1887724.942276,0
2,213266.405427849,4436286.91973089,1907925.75872351,0
2,213266.405427849,4444714.79026758,1927964.63490758,0
2,213266.405427849,4453103.95745212,1947970.30448621,0
2,213266.405427849,4461454.402962,1967876.11921274,0
2,213266.405427849,4469766.3305745,1987508.91592208,0
2,213266.405427849,4478040.52195668,2006891.62972895,0
2,213266.405427849,4486277.68493077,2026274.34353582,0
2,213266.405427849,4494477.69606875,2045657.05734268,0
2,213266.405427849,4502640.43153117,2050429.58481307,0
2,213266.405427849,4510814.4676869,2070496.23727534,0
2,213266.405427849,4518948.86178827,1964478.18358944,0
2,213266.405427849,4527463.76404893,1942447.5916065,0
2,213266.405427849,4536080.48462374,1785322.31655019,0
2,213266.405427849,4545249.67851732,1809710.8518558,0
2,213266.405427849,4554368.14127286,1833480.42388653,0
2,213266.405427849,4563437.76699748,1856970.49375648,0
2,213266.405427849,4572459.32457495,1880460.56362642,0
2,213266.405427849,4581432.65377811,1903950.63349637,0
2,213266.405427849,4590357.59384572,1849903.05633741,0
2,213266.405427849,4599492.44230408,1873847.44055861,0
2,213266.405427849,4608577.92564323,1897791.82477981,0
2,213266.405427849,4617613.87931278,1921311.73722419,0
2,259912.03372534,4579955.92482225,1944366.53867423,0
2,259912.03372534,4588741.22277608,1966601.85424803,0
2,259912.03372534,4597481.68733783,1988837.16982183,0
2,259912.03372534,4606177.16906289,2011072.48539563,0
2,259912.03372534,4614827.51800845,2033307.80096943,0
2,259912.03372534,4623432.58373191,2055543.11654323,0
2,259912.03372534,4631992.21528921,2077778.43211703,0
2,259912.03372534,4640506.26123311,2100013.74769083,0
2,259912.03372534,4648974.56961159,1996977.67727319,0
2,259912.03372534,4657814.55925272,2019429.90875235,0
2,259912.03372534,4666609.17475439,2041746.91851004,0
2,259912.03372534,4675358.71560853,2063942.20900637,0
2,259912.03372534,4684063.43729721,2085514.29588969,0
2,259912.03372534,4692725.26776856,2106809.14653052,0
2,259912.03372534,4701344.98817269,2127260.91405315,0
2,259912.03372534,4709925.26841976,2147712.68157578,0
2,259912.03372534,4718465.97704257,2168164.44909842,0
2,259912.03372534,4726966.98213572,2188616.21662105,0
2,259912.03372534,4735428.1513541,2209067.98414368,0
2,259912.03372534,4743849.35191147,2229519.75166632,0
2,259912.03372534,4752230.45057895,2249971.51918895,0
2,259912.03372534,4760571.31368359,2270423.28671158,0
2,259912.03372534,4768871.80710683,2290875.05423421,0
2,259912.03372534,4777131.79628307,2311326.82175685,0
2,259912.03372534,4785351.14619816,2331778.58927948,0
2,318979.066259624,4734462.6888536,2351606.05788183,0
2,318979.066259624,4742405.54429017,2370316.05862668,0
2,318979.066259624,4750312.50924239,2389026.05937154,0
2,318979.066259624,4758183.46407529,2407722.0643825,0
2,318979.066259624,4766018.3354076,2424545.00668277,0
2,318979.066259624,4773823.24650335,2441245.14582485,0
2,318979.066259624,4781598.50683894,2457640.1904708,0
2,318979.066259624,4789345.03456017,2362969.00406066,0
2,318979.066259624,4797432.95466184,2379824.24845288,0
2,318979.066259624,4805491.6503492,2283180.28390746,0
2,318979.066259624,4813899.35490401,2301253.7829739,0
2,318979.066259624,4822274.84014377,2318069.82916807,0
2,318979.066259624,4830622.19018036,2334123.9676251,0
2,318979.066259624,4838943.85092221,2350178.10608212,0
2,318979.066259624,4847239.73673834,2366232.24453915,0
2,318979.066259624,4855509.76171234,2381821.58135829,0
2,318979.066259624,4863755.38898019,2397257.83359555,0
2,318979.066259624,4871977.04749814,2412694.0858328,0
2,318979.066259624,4880174.65737036,2428130.33807005,0
2,318979.066259624,4888348.13843469,2428546.3331755,0
2,318979.066259624,4896547.47778555,2444748.21825206,0
2,318979.066259624,4904720.141984,2460950.10332861,0
2,318979.066259624,4912866.04211285,2477151.98840517,0
2,461528.548849664,4778435.6063685,2493353.87348172,1
2,461528.548849664,4786052.54547813,2509383.81753479,1
2,461528.548849664,4793641.44123794,2525413.76158785,1
2,461528.548849664,4801202.2001701,2541443.70564091,1
2,461528.548849664,4808734.7284852,2557473.64969398,1
2,461528.548849664,4816238.93208117,2573503.59374704,1
2,461528.548849664,4823714.71654229,2589278.55002767,1
2,461528.548849664,4831162.83709734,2604961.69855948,1
2,461528.548849664,4838583.50755913,2620644.8470913,1
2,461528.548849664,4845976.63642735,2422409.91242379,1
2,461528.548849664,4854055.19217403,2438673.52712273,1
2,461528.548849664,4862106.46439087,2310677.49742948,1
2,461528.548849664,4870611.22761408,2327618.35108625,1
2,461528.548849664,4879087.87053584,2344531.0320725,1
2,582689.639368661,4766375.30281172,2361363.01966144,1
2,582689.639368661,4774392.01042222,2352774.03798316,1
2,582689.639368661,4782464.07033035,2370119.31577962,1
2,582689.639368661,4790505.21951218,2386946.34846491,1
2,582689.639368661,4798517.08241568,2403525.99342206,1
2,615753.764608335,4773436.26080598,2284805.38006848,1
2,615753.764608335,4781731.6970751,2301353.93540992,1
2,615753.764608335,4789999.62294732,2317902.49075137,1
2,615753.764608335,4798239.94672131,2334366.26015411,1
2,615753.764608335,4806452.85900987,2350025.3962136,1
2,615753.764608335,4814640.95055252,2365396.11052755,1
2,691111.527602431,4747447.33702517,2380766.82484151,1
2,691111.527602431,4755336.27206579,2395717.79307182,1
2,691111.527602431,4763201.66699577,2410668.76130213,1
2,691111.527602431,4771043.44334808,2286298.30166536,1
2,691111.527602431,4779325.92715369,2301344.6240012,1
2,691111.527602431,4787585.86483086,2316390.94633704,1
2,691111.527602431,4795823.18122584,2331437.26867288,1
2,691111.527602431,4804037.80093435,2346483.59100871,1
2,691111.527602431,4812229.64830077,2361529.91334455,1
2,691111.527602431,4820398.64741729,2376239.70946162,1
2,691111.527602431,4828545.84387715,2390665.05789894,1
2,691111.527602431,4836672.11316374,2405090.40633626,1
2,691111.527602431,4844777.38551983,2419515.75477358,1
2,691111.527602431,4852861.59095565,2433941.10321091,1
2,691111.527602431,4860924.65924814,2448366.45164823,1
2,691111.527602431,4868966.51994014,2462791.80008555,1
2,754744.948373204,4813353.68156888,2477217.14852288,1
2,754744.948373204,4821140.8033457,2491276.56098821,1
2,754744.948373204,4828907.01748689,2505335.97345355,1
2,754744.948373204,4836652.25430033,2519000.68062859,1
2,754744.948373204,4844377.75954591,2532140.72586438,1
2,754744.948373204,4852085.21632485,2545280.77110016,1
2,754744.948373204,4859774.5644756,2558420.81633595,1
2,754744.948373204,4867445.74363606,2571560.86157174,1
2,754744.948373204,4875098.69324294,2584700.90680753,1
2,754744.948373204,4882733.35253106,2597840.95204331,1
2,754744.948373204,4890349.66053269,2610980.9972791,1
2,754744.948373204,4897947.55607687,2624121.04251489,1
2,755401.130822699,4904870.79533924,2637261.08775068,1
2,755401.130822699,4912429.49436454,2650266.98281474,1
2,755401.130822699,4919970.03606971,2663272.87787881,1
2,755401.130822699,4927492.35993034,2676278.77294288,1
2,755401.130822699,4934996.4052203,2689284.66800695,1
2,755401.130822699,4942482.11101101,2702290.56307102,1
2,755401.130822699,4949949.41617081,2715296.45813508,1
2,755401.130822699,4957398.25936426,2728302.35319915,1
4,0,3895131.0497182,3846407.59490789,0
4,0,3895293.46123423,3825005.38379633,0
4,0,3895527.75482569,3822864.74002266,0
4,0,3895769.96487503,3821418.94040452,0
4,0,3896017.80162327,3803565.85451924,0
4,0,3896325.97478028,3810518.77259204,0
4,0,3896611.99878758,3816878.38173959,0
4,0,3896877.77751107,3787791.3585726,0
4,0,3897241.39890753,3772673.32354141,0
4,0,3897656.62582542,3748820.35480741,0
4,0,3898152.74672881,3581238.023786,0
4,0,3899209.12913862,3535552.36221926,0
4,0,3900421.31836169,3521634.3821181,0
4,0,3901683.9414825,3323184.52675616,0
4,0,3903612.27286492,3107654.20770276,0
4,0,3906265.46641546,3118159.99319586,0
4,0,3908892.48465952,3106399.96171508,0
4,0,3911567.45973601,3025132.82971229,0
4,0,3914522.24183609,2850717.34924127,0
4,0,3918068.25814474,2713066.39764838,0
4,0,3922084.93101306,2725565.72859451,0
4,0,3926073.32835445,2584055.40505711,0
4,7094.59615762522,3923452.12527448,2492673.62954942,0
4,7094.59615762522,3928221.3869269,2441899.48522837,0
4,7094.59615762522,3933175.7932659,2339725.52362662,0
4,7094.59615762522,3938487.29416469,2352438.24459542,0
4,7094.59615762522,3943774.12432993,2365142.91958068,0
4,7094.59615762522,3949036.22834576,2377847.59456594,0
4,7094.59615762522,3954273.52379169,2390014.62347462,0
4,7094.59615762522,3959487.72012608,2402047.67976299,0
4,7094.59615762522,3964679.18692729,2303842.9081614,0
4,7094.59615762522,3970215.30785651,2275211.41443355,0
4,7094.59615762522,3975865.32083459,2288099.59446817,0
4,7094.59615762522,3981491.20658914,2300987.77450279,0
4,15087.4563816209,3979100.0244721,2228571.99760896,0
4,15087.4563816209,3984935.11789498,2242496.61375101,0
4,15087.4563816209,3990743.24624212,2256421.22989307,0
4,15087.4563816209,3996524.31962995,2145389.33853375,0
4,15087.4563816209,4002694.76956694,2146315.172592,0
4,15087.4563816209,4008882.70155686,2132219.45864278,0
4,15087.4563816209,4015138.24569991,2146735.63903708,0
4,15087.4563816209,4021366.25438878,2161251.81943138,0
4,15087.4563816209,4027566.63583864,1960988.37311877,0
4,15087.4563816209,4034455.23004771,1975774.85540045,0
4,15087.4563816209,4041317.4979632,1748396.07929592,0
4,15087.4563816209,4048960.56935876,1764000.32087315,0
4,15087.4563816209,4056577.10352037,1757215.99890708,0
4,15087.4563816209,4064241.64053575,1773486.7668517,0
4,15087.4563816209,4071877.4901147,1789757.53479632,0
4,15087.4563816209,4079484.55663243,1699354.22748899,0
4,15087.4563816209,4087418.32439624,1715925.30435147,0
4,15087.4563816209,4095323.30112972,1627276.20903378,0
4,15087.4563816209,4103550.12477004,1643070.4532885,0
4,15087.4563816209,4111751.72367498,1658757.43851176,0
4,15087.4563816209,4119928.37129219,1594642.58334756,0
4,15087.4563816209,4128345.99058534,1610594.82571408,0
4,15087.4563816209,4136738.49446824,1581848.82806191,0
4,15087.4563816209,4145254.79335627,1514538.75714575,0
4,15087.4563816209,4154023.8468103,1531356.87859763,0
4,15087.4563816209,4162766.07003768,1547951.38619106,0
4,15087.4563816209,4171482.11898383,1564272.72735181,0
4,15087.4563816209,4180172.81695594,1580316.5612285,0
4,83965.9238108576,4119960.53704579,1596186.02538797,0
4,83965.9238108576,4128373.11875132,1611069.71906292,0
4,83965.9238108576,4136764.13008362,1600810.16925982,0
4,83965.9238108576,4145217.30995303,1615764.01609721,0
4,83965.9238108576,4153648.82093255,1630717.8629346,0
4,83965.9238108576,4162058.59079254,1582080.07021558,0
4,83965.9238108576,4170658.51919447,1361586.46262135,0
4,138155.350988861,4125832.66553837,1378425.03955578,0
4,138155.350988861,4134990.69095831,1394709.35036032,0
4,138155.350988861,4144124.96209364,1410993.66116487,0
4,138155.350988861,4153235.3997634,1399482.63286667,0
4,138155.350988861,4162414.57565306,1416682.87910691,0
4,138155.350988861,4171567.01464155,1433883.12534714,0
4,138155.350988861,4180692.62760586,1431531.45140582,0
4,138155.350988861,4189856.4981932,1449647.63308175,0
4,138155.350988861,4198990.52774357,1467763.81475768,0
4,138155.350988861,4208094.61678685,1485879.9964336,0
4,138155.350988861,4217168.66552136,1503996.17810953,0
4,138155.350988861,4226212.57381274,1522112.35978546,0
4,138155.350988861,4235226.24119283,1498791.07640871,0
4,138155.350988861,4244347.69174211,1517401.65575268,0
4,138155.350988861,4253437.51186207,1535556.72879407,0
4,138155.350988861,4262497.1144723,1553711.80183547,0
4,138155.350988861,4271526.39884776,1571800.81230394,0
4,138155.350988861,4280525.48413624,1589614.76315888,0
4,138155.350988861,4289495.18653949,1607019.37778036,0
4,138155.350988861,4298436.77256869,1623848.89934377,0
4,138155.350988861,4307352.06547944,1640678.42090717,0
4,138155.350988861,4316240.97762802,1657507.94247058,0
4,138155.350988861,4325103.42107854,1674337.46403399,0
4,138155.350988861,4333939.30760202,1691166.9855974,0
4,138155.350988861,4342748.54867537,1707996.5071608,0
4,138155.350988861,4351531.05548042,1710359.09653044,0
4,138155.350988861,4360334.96201025,1728093.72110377,0
4,138155.350988861,4369109.09947994,1745828.3456771,0
4,138155.350988861,4377853.36865929,1763562.97025043,0
4,138155.350988861,4386567.66998732,1780547.48056645,0
4,138155.350988861,4395254.40395205,1797366.16970409,0
4,138155.350988861,4403914.03139955,1814184.85884173,0
4,138155.350988861,4412546.46197474,1785959.26834105,0
4,138155.350988861,4421301.75262018,1802796.46710134,0
4,138155.350988861,4430030.10357191,1819633.66586163,0
4,138155.350988861,4438731.42503095,1836470.86462192,0
4,138155.350988861,4447405.62689898,1766353.42806093,0
4,138155.350988861,4456342.46756177,1783638.00323812,0
4,138155.350988861,4465251.48244285,1800922.57841532,0
4,138155.350988861,4474132.57878961,1752531.50844073,0
4,138155.350988861,4483204.58235744,1769702.24852806,0
4,138155.350988861,4492249.59013687,1786872.98861539,0
4,138155.350988861,4501267.51214194,1803548.69993455,0
4,138155.350988861,4510259.90818264,1819814.33701196,0
4,138155.350988861,4519228.06008654,1836079.97408937,0
4,138155.350988861,4528171.88703986,1851697.43975376,0
4,138155.350988861,4537093.46853081,1866960.13045959,0
4,138155.350988861,4545993.91299105,1822962.04325553,0
4,138155.350988861,4555070.68589017,1839223.22538808,0
4,138155.350988861,4564123.51075851,1855484.40752062,0
4,138155.350988861,4573152.30776931,1871736.87246868,0
4,138155.350988861,4582157.02588697,1887210.15409039,0
4,138155.350988861,4591140.1821263,1902683.43571211,0
4,138155.350988861,4600101.70461434,1918156.71733383,0
4,157003.088718997,4590193.78350848,1933629.99895554,0
4,157003.088718997,4599048.99612365,1948488.41314838,0
4,157003.088718997,4607884.1980669,1963346.82734122,0
4,157003.088718997,4616699.32263599,1978144.97917308,0
4,157003.088718997,4625494.50378087,1992628.36371102,0
4,157003.088718997,4634270.72424777,2007111.74824896,0
4,157003.088718997,4643027.92083443,2021595.1327869,0
4,157003.088718997,4651766.03012792,2036078.51732484,0
4,157003.088718997,4660484.98850393,2050561.90186278,0
4,157003.088718997,4669184.73212607,2065045.28640072,0
4,157003.088718997,4677865.19694516,1942468.69122294,0
4,157003.088718997,4686983.18529756,1957593.79329879,0
4,157003.088718997,4696081.14993756,1923674.4913038,0
4,157003.088718997,4705322.50546634,1869026.41394107,0
4,157003.088718997,4714776.82577142,1886051.21482673,0
4,157003.088718997,4724205.91114124,1903076.0157124,0
4,157003.088718997,4733609.67745933,1920100.81659806,0
4,157003.088718997,4742988.04032887,1937125.61748373,0
4,157003.088718997,4752340.91507169,1954150.4183694,0
4,157003.088718997,4761668.21672736,1971175.21925506,0
4,157003.088718997,4770969.86005227,1988200.02014073,0
4,233470.676792609,4703778.17144503,2005224.82102639,0
4,233470.676792609,4712773.34927976,2022044.26843826,0
4,233470.676792609,4721742.4462159,2038863.71585013,0
4,233470.676792609,4730685.37531712,2055318.92880953,0
4,233470.676792609,4739603.26347214,2071432.95848854,0
4,233470.676792609,4748497.16448876,2087376.5620741,0
4,233470.676792609,4757367.56649681,2102472.54624878,0
4,233470.676792609,4766217.2165643,1992801.80097703,0
4,233470.676792609,4775461.93461626,2008813.72058741,0
4,285311.800892865,4732842.97122943,1921431.52256749,0
4,285311.800892865,4742214.34272497,1937940.90126557,0
4,285311.800892865,4751561.92086317,1954450.27996365,0
4,285311.800892865,4760885.62633284,1970959.65866173,0
4,285311.800892865,4770185.37955841,1948907.63453769,0
4,285311.800892865,4779589.63870847,1966322.11624569,0
4,285311.800892865,4788967.19711668,1983736.5979537,0
4,285311.800892865,4798317.96578056,2001151.0796617,0
4,285311.800892865,4807641.85540096,2018565.5613697,0
4,285311.800892865,4816938.77638106,2035980.0430777,0
4,285311.800892865,4826208.63882541,2053394.5247857,0
4,285311.800892865,4835451.35253887,2070809.0064937,0
4,285311.800892865,4844666.82702569,2088223.4882017,0
4,285311.800892865,4853854.97148844,2105637.9699097,0
4,285311.800892865,4863015.69482703,2123052.45161771,0
4,285311.800892865,4872148.90563773,2140466.93332571,0
4,285311.800892865,4881254.5122121,2157881.41503371,0
4,285311.800892865,4890332.42253603,2175295.89674171,0
4,285311.800892865,4899382.54428868,2192710.37844971,0
4,285311.800892865,4908404.78484148,2210124.86015771,0
4,285311.800892865,4917399.05125709,2227539.34186571,0
4,285311.800892865,4926365.25028839,2244953.82357372,0
4,285311.800892865,4935303.28837744,2262368.30528172,0
4,285311.800892865,4944213.07165443,2279782.78698972,0
4,285311.800892865,4953094.50593664,2295852.86350816,0
4,285311.800892865,4961951.97807807,2311904.03336357,0
4,285311.800892865,4970785.47122712,2327955.20321898,0
4,285311.800892865,4979594.90545382,2344006.37307438,0
4,285311.800892865,4988380.20056175,2360057.54292979,0
4,285311.800892865,4997141.27608719,2376108.7127852,0
4,285311.800892865,5005878.0512982,2391403.54267749,0
4,285311.800892865,5014592.96632693,2405678.84367658,0
4,285311.800892865,5023289.34673577,2419630.35665709,0
4,285311.800892865,5031968.21003603,2433581.86963759,0
4,285311.800892865,5040629.49783736,2447533.3826181,0
4,285311.800892865,5049273.15155476,2461484.8955986,0
4,285311.800892865,5057899.11240794,2475436.4085791,0
4,285311.800892865,5066507.32142071,2489387.92155961,0
4,285311.800892865,5075097.71942024,2345154.7911488,0
4,285311.800892865,5084197.52918115,2360279.08816541,0
4,285311.800892865,5093277.25731787,2375403.38518202,0
4,285311.800892865,5102336.83689165,2390527.68219864,0
4,285311.800892865,5111376.20074063,2405651.97921525,0
4,285311.800892865,5120395.28147905,2420052.73906055,0
4,285311.800892865,5129396.42328711,2434261.10064148,0
4,285311.800892865,5138380.20769593,2448469.4622224,0
4,285311.800892865,5147346.57684751,2462677.82380333,0
4,397779.876491133,5043827.39709272,2476886.18538426,0
4,397779.876491133,5052383.86779842,2490821.55697733,0
4,397779.876491133,5060922.40883449,2504756.92857041,0
4,397779.876491133,5069442.96043537,2518692.30016349,0
4,425886.490485445,5049838.84864196,2531747.10523872,0
4,425886.490485445,5058232.48778664,2543814.85590862,0
4,425886.490485445,5066613.8798929,2555882.60657851,0
4,425886.490485445,5074982.98413728,2567950.35724841,0
4,425886.490485445,5083339.75956025,2580018.10791831,0
4,425886.490485445,5091684.16506572,2592085.8585882,0
4,425886.490485445,5100016.15942064,2604153.6092581,0
4,425886.490485445,5108335.70125452,2616221.35992799,0
4,425886.490485445,5116642.74905894,2628289.11059789,0
4,425886.490485445,5124937.26118714,2479591.42032213,0
4,425886.490485445,5133755.08065669,2492522.29657678,0
4,425886.490485445,5142559.18993696,2505453.17283142,0
4,425886.490485445,5151349.54332731,2518384.04908607,0
4,425886.490485445,5160126.09497478,2531314.92534071,0
4,425886.490485445,5168888.79887356,2381552.55323663,0
4,425886.490485445,5178179.91969235,2395313.18470537,0
4,425886.490485445,5187456.14214231,2409073.8161741,0
4,425886.490485445,5196717.4165622,2422834.44764284,0
4,425886.490485445,5205963.69312527,2436595.07911158,0
4,425886.490485445,5215194.92183865,2279688.0634111,0
4,425886.490485445,5224979.94470007,2293962.0053548,0
4,425886.490485445,5234750.00449789,2308235.94729849,0
4,425886.490485445,5244505.05135522,2322509.88924219,0
4,425886.490485445,5254245.03522894,2336783.83118588,0
4,425886.490485445,5263969.90590908,2351057.77312958,0
4,425886.490485445,5273679.61301834,2365331.71507327,0
4,425886.490485445,5283374.10601149,2379605.65701697,0
4,425886.490485445,5293053.33417481,2393879.59896066,0
4,425886.490485445,5302717.24662552,2408153.54090436,0
4,425886.490485445,5312365.79231126,2422427.48284805,0
4,425886.490485445,5321998.92000947,2436701.42479175,0
4,425886.490485445,5331616.57832686,2450975.36673544,0
4,425886.490485445,5341218.71569884,2465249.30867914,0
4,425886.490485445,5350805.2803889,2358606.58793057,0
4,445955.935692211,5340709.83082366,2312401.40716907,0
4,445955.935692211,5350804.19223585,2327818.74855309,0
6,0,3832069.85957725,3800095.53650338,0
6,0,3832176.44065416,3750843.19228386,0
6,0,3832447.55148206,3722674.58415297,0
6,0,3832813.46137316,3695718.8580011,0
6,0,3833270.4433844,3701489.31562419,0
6,0,3833709.71381027,3651597.19543785,0
6,0,3834316.75553818,3633645.40404184,0
6,0,3834985.66004316,3600567.31749534,0
6,0,3835767.05451832,3434547.26391655,0
6,0,3837104.45382033,3369200.73557632,0
6,0,3838664.13288114,3316200.42600346,0
6,0,3840405.67857074,3306646.8470831,0
6,0,3842184.8746757,3147591.31431328,0
6,0,3844500.18654357,3053097.1828522,0
6,0,3847138.19655587,3060106.02937094,0
6,0,3849761.63711316,3020765.41732056,0
6,0,3852524.9578458,2694838.15324705,0
6,0,3856383.91386113,2680370.41045051,0
6,1645.67383433031,3858658.28503817,2698917.50680286,0
6,34550.3541821981,3829619.40728442,2456758.58359243,0
6,34550.3541821981,3834195.61003006,2339019.32918473,0
6,106897.187152572,3766832.69799583,2270881.30901031,0
6,106897.187152572,3771819.20262579,2247165.33789158,0
6,106897.187152572,3776901.3821749,2266620.83471541,0
6,106897.187152572,3781935.65066643,2215931.84004828,0
6,106897.187152572,3787155.66336849,2230022.76535013,0
6,106897.187152572,3792346.10636189,2034325.73860827,0
6,106897.187152572,3798206.1742544,1887519.83364098,0
6,254335.793713902,3657136.52216178,1906913.82699126,0
6,254335.793713902,3662970.59781235,1925023.76437855,0
6,254335.793713902,3668763.7539238,1942374.10232143,0
6,254335.793713902,3674518.3860958,1959643.76196492,0
6,254335.793713902,3680234.63484291,1976913.42160841,0
6,254335.793713902,3685912.37222036,1850237.59102109,0
6,278639.537231456,3667727.54464013,1720898.34269541,0
6,278639.537231456,3674216.97531328,1736967.38173968,0
6,278639.537231456,3680674.47395853,1445426.88326761,0
6,278639.537231456,3688125.29926083,1462722.28119633,0
6,278639.537231456,3695543.30932105,1479341.99637557,0
6,278639.537231456,3702930.64703086,1495961.7115548,0
6,278639.537231456,3710287.21014912,1512581.42673403,0
6,278639.537231456,3717612.89609383,1390900.16700662,0
6,278639.537231456,3725368.60519079,1203120.63472936,0
6,278639.537231456,3733776.09842566,1221507.11039427,0
6,278639.537231456,3742150.32838577,1239666.45866036,0
6,278639.537231456,3750491.94128485,1257653.40850494,0
6,278639.537231456,3758801.40306079,1275640.35834953,0
6,278639.537231456,3767078.60654316,1293037.30742603,0
6,278639.537231456,3775325.41087355,1310397.092338,0
6,278639.537231456,3783541.838602,1327756.87724997,0
6,278639.537231456,3791727.78847317,1345116.66216194,0
6,278639.537231456,3799883.15889421,1362476.44707391,0
6,278639.537231456,3808007.84793361,1379836.23198588,0
6,278639.537231456,3816101.75332011,1397196.01689785,0
6,278639.537231456,3824164.77244151,1276410.24145643,0
6,278639.537231456,3832657.2875448,1293834.51617546,0
6,278639.537231456,3841120.03011603,1311187.38869498,0
6,278639.537231456,3849553.13892077,1328432.05502746,0
6,278639.537231456,3857956.87586708,1345676.72135993,0
6,278639.537231456,3866331.14304877,1362921.38769241,0
6,322805.633907001,3830509.74555774,1380166.05402489,0
6,322805.633907001,3838677.55786285,1396481.90938341,0
6,322805.633907001,3846818.21002445,1412696.21017361,0
6,322805.633907001,3854931.95002396,1428910.51096381,0
6,322805.633907001,3863018.68815416,1445124.81175401,0
6,322805.633907001,3871078.33440882,1461339.11254421,0
6,322805.633907001,3879110.79848171,1477553.41333441,0
6,462498.594755646,3747423.02891689,1413560.12462236,0
6,462498.594755646,3755202.5719312,1431394.39766413,0
6,462498.594755646,3762948.59917876,1449228.67070589,0
6,462498.594755646,3770660.99894033,1466811.71588735,0
6,462498.594755646,3778340.49655051,1484263.19178175,0
6,462498.594755646,3785987.42089974,1501714.66767615,0
6,462498.594755646,3793601.66341049,1519166.14357055,0
6,462498.594755646,3801183.11514329,1492829.6051401,0
6,462498.594755646,3808877.6268433,1511046.78580409,0
6,462498.594755646,3816537.06298009,1529263.96646807,0
6,462498.594755646,3824161.30663513,1547481.14713206,0
6,470946.542439739,3823302.29281605,1565081.92896937,0
6,470946.542439739,3830829.69402887,1529352.63393135,0
6,470946.542439739,3838501.2842292,1547387.64226309,0
6,470946.542439739,3846138.32970242,1474367.10402442,0
6,470946.542439739,3854044.23378801,1493426.94760654,0
6,470946.542439739,3861912.95807529,1512486.79118866,0
6,470946.542439739,3869744.37863157,1479484.67445111,0
6,470946.542439739,3877711.91097884,1499164.76239104,0
6,470946.542439739,3885640.40147414,1518844.85033098,0
6,470946.542439739,3893529.71997795,1538524.93827092,0
6,470946.542439739,3901379.73591697,1558205.02621086,0
6,470946.542439739,3909190.31828266,1577489.88918902,0
6,512022.017786273,3875887.17769977,1596560.64509145,0
6,512022.017786273,3883484.93280846,1488106.72307232,0
6,512022.017786273,3891469.52684092,1469807.66352846,0
6,512022.017786273,3899541.73305196,1489187.40480403,0
6,512022.017786273,3907576.24747945,1508191.31021003,0
6,512022.017786273,3915574.19727035,1527195.21561604,0
6,512022.017786273,3923535.46054253,1545716.19041825,0
6,512022.017786273,3931461.52477628,1472625.46133813,0
6,512022.017786273,3939657.64498774,1491263.42097881,0
6,512022.017786273,3947818.95906777,1509650.68044062,0
6,512022.017786273,3955946.18666319,1528037.93990244,0
6,512022.017786273,3964039.2141524,1545808.08680608,0
6,512022.017786273,3972099.98457688,1563574.96440416,0
6,538230.796808439,3953919.62228863,1581341.84200224,0
6,538230.796808439,3961828.21488958,1598957.3207986,0
6,538230.796808439,3969704.45120322,1616572.79959496,0
6,538230.796808439,3977548.22337525,1634188.27839132,0
6,538230.796808439,3985359.42319186,1651803.75718768,0
6,568836.805391372,3962531.93349561,1573517.7673054,0
6,568836.805391372,3970495.31404957,1590589.80450042,0
6,568836.805391372,3978428.33241474,1607299.75018201,0
6,568836.805391372,3986332.09435552,1472292.59281193,0
6,568836.805391372,3994712.22602733,1439280.92907661,0
6,568836.805391372,4003230.3303505,1457479.14681295,0
6,568836.805391372,4011716.16762895,1475677.36454929,0
6,568836.805391372,4020169.63030589,1493875.58228564,0
6,568836.805391372,4028590.61046595,1512073.80002198,0
6,568836.805391372,4036978.9998341,1378023.44317651,0
6,568836.805391372,4045842.18502296,1396909.64854495,0
6,568836.805391372,4054671.96014455,1415795.85391339,0
6,568836.805391372,4063468.21383199,1434341.14652324,0
6,568836.805391372,4072231.97072302,1452530.00003346,0
6,568836.805391372,4080964.31062532,1470718.85354369,0
6,642399.24724364,4016102.68696332,1488737.41796371,0
6,642399.24724364,4024527.23785999,1506171.34816776,0
6,642399.24724364,4032921.7574923,1523605.27837181,0
6,681625.287575025,4002060.10542465,1541039.20857587,0
6,681625.287575025,4010263.50841414,1505195.17419445,0
6,681625.287575025,4018613.73619487,1522888.78260242,0
6,681625.287575025,4026932.81937352,1540582.39101038,0
6,681625.287575025,4035220.65413473,1558275.99941834,0
6,681625.287575025,4043477.13631711,1575969.6078263,0
6,681625.287575025,4051702.16141208,1452072.34584026,0
6,681625.287575025,4060367.59413066,1352239.33940964,0
6,681625.287575025,4069394.68831306,1370771.46495725,0
6,681625.287575025,4078390.09905758,1389303.59050485,0
6,681625.287575025,4087353.72075276,1407835.71605246,0
6,681625.287575025,4096285.44743509,1426367.84160007,0
6,681625.287575025,4105185.17278788,1444557.54711922,0
6,681625.287575025,4114053.9315401,1462323.96789724,0
6,681625.287575025,4122893.03141891,1363736.60556412,0
6,681625.287575025,4132090.2195051,1382527.86159251,0
6,681625.287575025,4141255.42736481,1401319.11762091,0
6,681625.287575025,4150388.54839729,1420110.3736493,0
6,815451.766672511,4025662.99654896,1438901.62967769,0
6,815451.766672511,4034285.53443853,1457332.33293459,0
6,815451.766672511,4042875.37844355,1475763.03619149,0
6,815451.766672511,4051432.41958439,1494193.73944839,0
6,815451.766672511,4059956.54851817,1512624.44270529,0
